unitid,institution_name,alias_name,city,county_name,state,zip_code,control_code,control_label,sector_code,iclevel_code,iclevel_label,locale_code,locale_label,web_address,admissions_url,financial_aid_url,net_price_url,application_url,opeid_raw,opeid8,opeid6,source_year,source_table,source_url,seo_slug,seo_focus_keyword,seo_secondary_keyword,seo_title_vi,seo_h1_vi,seo_meta_description_vi,seo_content_cluster,seo_search_intent
461643,Bergin University of Canine Studies,Bergin College of Canine Studies,Penngrove,Sonoma County,CA,94951,2,Private nonprofit,2,1,4-year,23,Suburb: Small,www.berginu.edu/,www.berginu.edu/admission.html,www.berginu.edu/financial-aid.html,www.berginu.edu/net-price-calculator.html,,04176300,04176300,041763,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,bergin-university-of-canine-studies-penngrove-california,review Bergin University of Canine Studies california,hoc phi Bergin University of Canine Studies 2026,"Bergin University of Canine Studies review 2026: hoc phi, dieu kien, OPEID",Review Bergin University of Canine Studies o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Bergin University of Canine Studies tai Penngrove, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
125170,Berkeley City College,,Berkeley,Alameda County,CA,94704,1,Public,4,2,2-year,12,City: Midsize,www.berkeleycitycollege.edu/,www.berkeleycitycollege.edu/admissions/,www.berkeleycitycollege.edu/financial_aid/,www.berkeleycitycollege.edu/financial_aid/,www.berkeleycitycollege.edu/menu-links/getting-started-at-bcc/,02242700,02242700,022427,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,berkeley-city-college-berkeley-california,review Berkeley City College california,hoc phi Berkeley City College 2026,"Berkeley City College review 2026: hoc phi, dieu kien, OPEID",Review Berkeley City College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Berkeley City College tai Berkeley, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
108861,Berkeley School of Theology,BST,Berkeley,Alameda County,CA,94704-3029,2,Private nonprofit,2,1,4-year,12,City: Midsize,www.bst.edu/,www.bst.edu/?s=Admissions,https://www.bst.edu/prospective-students/financing-a-seminary-education/,https://www.bst.edu/prospective-students/tuition-and-fees/,www.bst.edu/?s=Admissions,00112000,00112000,001120,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,berkeley-school-of-theology-berkeley-california,review Berkeley School of Theology california,hoc phi Berkeley School of Theology 2026,"Berkeley School of Theology review 2026: hoc phi, dieu kien, OPEID",Review Berkeley School of Theology o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Berkeley School of Theology tai Berkeley, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110060,Bethesda University,Bethesda University,Anaheim,Orange County,CA,92801,2,Private nonprofit,2,1,4-year,11,City: Large,www.buc.edu/,www.buc.edu/admissions,www.buc.edu/financial-aid,www.buc.edu/net-price-calculator,www.buc.edu/admissions,03266300,03266300,032663,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,bethesda-university-anaheim-california,review Bethesda University california,hoc phi Bethesda University 2026,"Bethesda University review 2026: hoc phi, dieu kien, OPEID",Review Bethesda University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Bethesda University tai Anaheim, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
475635,Beverly Hills Design Institute,,Beverly Hills,Los Angeles County,CA,90211,3,Private for-profit,3,1,4-year,21,Suburb: Large,https://www.bhdi.edu/,https://www.bhdi.edu/admissions/degree-programs/how-to-apply/,https://www.bhdi.edu/tuition-and-fees/financial-aid/financial-aid/,https://www.bhdi.edu/wp-content/uploads/2020/12/NetPrice.html,https://www.bhdi.edu/admissions/forms/application/,04185500,04185500,041855,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,beverly-hills-design-institute-beverly-hills-california,review Beverly Hills Design Institute california,hoc phi Beverly Hills Design Institute 2026,"Beverly Hills Design Institute review 2026: hoc phi, dieu kien, OPEID",Review Beverly Hills Design Institute o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Beverly Hills Design Institute tai Beverly Hills, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110097,Biola University,,La Mirada,Los Angeles County,CA,90639-0001,2,Private nonprofit,2,1,4-year,21,Suburb: Large,https://www.biola.edu/,https://www.biola.edu/admissions/undergrad,https://www.biola.edu/financial-aid/scholarships-and-aid/undergrad,https://www.biola.edu/financial-aid/resources/net-price-calculator#net-price,https://www.biola.edu/admissions/undergrad#apply-now,00112200,00112200,001122,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,biola-university-la-mirada-california,review Biola University california,hoc phi Biola University 2026,"Biola University review 2026: hoc phi, dieu kien, OPEID",Review Biola University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Biola University tai La Mirada, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110246,Butte College,,Oroville,Butte County,CA,95965-8399,1,Public,4,2,2-year,42,Rural: Distant,www.butte.edu/,www.butte.edu/admissions/,www.butte.edu/financialaid/,https://misweb.cccco.edu/npc/111/npcalc.htm,www.butte.edu/services/admissions/apply.html,00807300,00807300,008073,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,butte-college-oroville-california,review Butte College california,hoc phi Butte College 2026,"Butte College review 2026: hoc phi, dieu kien, OPEID",Review Butte College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Butte College tai Oroville, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
110334,Cabrillo College,,Aptos,Santa Cruz County,CA,95003,1,Public,4,2,2-year,22,Suburb: Midsize,https://www.cabrillo.edu/,https://www.cabrillo.edu/admissions-and-records/,https://www.cabrillo.edu/financial-aid/,misweb.cccco.edu/npc/411/npcalc.htm,https://www.cabrillo.edu/apply-register/,00112400,00112400,001124,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,cabrillo-college-aptos-california,review Cabrillo College california,hoc phi Cabrillo College 2026,"Cabrillo College review 2026: hoc phi, dieu kien, OPEID",Review Cabrillo College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Cabrillo College tai Aptos, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
493956,Cal Northern School of Law,Cal Northern School of Law,Chico,Butte County,CA,95973-8682,3,Private for-profit,3,1,4-year,12,City: Midsize,https://www.calnorthern.edu/,https://www.calnorthern.edu/,https://www.calnorthern.edu/,https://calnorthern.edu/financial-information/#financial-aid,https://www.calnorthern.edu/,04293500,04293500,042935,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,cal-northern-school-of-law-chico-california,review Cal Northern School of Law california,hoc phi Cal Northern School of Law 2026,"Cal Northern School of Law review 2026: hoc phi, dieu kien, OPEID",Review Cal Northern School of Law o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Cal Northern School of Law tai Chico, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
433420,California Aeronautical University,California Aeronautical University,Bakersfield,Kern County,CA,93308,3,Private for-profit,3,1,4-year,21,Suburb: Large,www.calaero.edu/,www.calaero.edu/,www.calaero.edu/,cloud.calaero.com/npc/npc_cau.htm,https://calaero.edu/contact/apply-online/,00998900,00998900,009989,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,california-aeronautical-university-bakersfield-california,review California Aeronautical University california,hoc phi California Aeronautical University 2026,"California Aeronautical University review 2026: hoc phi, dieu kien, OPEID",Review California Aeronautical University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho California Aeronautical University tai Bakersfield, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110361,California Baptist University,CBU,Riverside,Riverside County,CA,92504-3297,2,Private nonprofit,2,1,4-year,11,City: Large,www.calbaptist.edu/,www.calbaptist.edu/admissions,www.calbaptist.edu/admissions/financial-aid/,https://calbaptist.studentaidcalculator.com/welcome.aspx,www.calbaptist.edu/future-students/why-cbu/applying-cbu/,00112500,00112500,001125,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,california-baptist-university-riverside-california,review California Baptist University california,hoc phi California Baptist University 2026,"California Baptist University review 2026: hoc phi, dieu kien, OPEID",Review California Baptist University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho California Baptist University tai Riverside, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
447713,California Career College,,Canoga Park,Los Angeles County,CA,91303-2006,3,Private for-profit,3,1,4-year,11,City: Large,www.californiacareercollege.edu/,,,nces.ed.gov/collegenavigator/?q=California+Career+College&s=CA&zc=91303&zd=0&of=3&id=447713,,03974500,03974500,039745,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,california-career-college-canoga-park-california,review California Career College california,hoc phi California Career College 2026,"California Career College review 2026: hoc phi, dieu kien, OPEID",Review California Career College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho California Career College tai Canoga Park, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
481386,California Career Institute,,Anaheim,Orange County,CA,92806,3,Private for-profit,6,2,2-year,11,City: Large,www.calinstitute.edu/,,,calinstitute.edu/student-services/financial-aid/net-price-calculator/,,04215100,04215100,042151,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,california-career-institute-anaheim-california,review California Career Institute california,hoc phi California Career Institute 2026,"California Career Institute review 2026: hoc phi, dieu kien, OPEID",Review California Career Institute o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho California Career Institute tai Anaheim, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
112570,California College of ASU,,Los Angeles,Los Angeles County,CA,90015,2,Private nonprofit,2,1,4-year,11,City: Large,https://www.columbiacollege.edu/,https://www.columbiacollege.edu/admissions,https://www.columbiacollege.edu/admissions/financial-aid-overview/,https://www.columbiacollege.edu/admissions/financial-aid-overview/net-price-calculator/,https://www.columbiacollege.edu/admissions/apply-now/,02110200,02110200,021102,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,california-college-of-asu-los-angeles-california,review California College of ASU california,hoc phi California College of ASU 2026,"California College of ASU review 2026: hoc phi, dieu kien, OPEID",Review California College of ASU o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho California College of ASU tai Los Angeles, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
488563,California College of Music,,Pasadena,Los Angeles County,CA,91106-2403,3,Private for-profit,6,2,2-year,12,City: Midsize,https://ccmla.edu/,,,https://ccmla.edu/student-consumer-information/,,04293000,04293000,042930,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,california-college-of-music-pasadena-california,review California College of Music california,hoc phi California College of Music 2026,"California College of Music review 2026: hoc phi, dieu kien, OPEID",Review California College of Music o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho California College of Music tai Pasadena, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
110370,California College of the Arts,,San Francisco,San Francisco County,CA,94107-2247,2,Private nonprofit,2,1,4-year,11,City: Large,www.cca.edu/,www.cca.edu/admissions,www.cca.edu/admissions/financial-aid/,www.cca.edu/admissions/tuition/#section-calculator,www.cca.edu/admissions/apply,00112700,00112700,001127,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,california-college-of-the-arts-san-francisco-california,review California College of the Arts california,hoc phi California College of the Arts 2026,"California College of the Arts review 2026: hoc phi, dieu kien, OPEID",Review California College of the Arts o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho California College of the Arts tai San Francisco, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
488572,California Health Sciences University,CHSU,Clovis,Fresno County,CA,93612,3,Private for-profit,3,1,4-year,21,Suburb: Large,https://chsu.edu/,https://chsu.edu/admissions/,https://chsu.edu/financial-aid/,,,04281400,04281400,042814,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,california-health-sciences-university-clovis-california,review California Health Sciences University california,hoc phi California Health Sciences University 2026,"California Health Sciences University review 2026: hoc phi, dieu kien, OPEID",Review California Health Sciences University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho California Health Sciences University tai Clovis, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
